position,number,name,birthday,draft status,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age,season
D,7,"White, Ian",1984-06-04 00:00:00,Undrafted,1,0,+2,1,0,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,16.38082191780822, 2000-2001 WHL Season
LW,10,"Henkelman, Scott",no birthday,Undrafted,1,1,+2,1,0,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,no birthday, 2000-2001 WHL Season
RW,12,"Hiebert, James",1982-06-05 00:00:00,Undrafted,0,0,0,0,2,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,18.38082191780822, 2000-2001 WHL Season
C,13,"Smith, Nathan",1982-02-09 00:00:00,Undrafted,0,2,+2,0,0,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,18.698630136986303, 2000-2001 WHL Season
C,15,"Friesen, Dustin",1983-03-01 00:00:00,Undrafted,0,0,0,0,0,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,17.643835616438356, 2000-2001 WHL Season
C,17,"Ondrus, Ben",1982-06-25 00:00:00,Undrafted,1,0,+1,1,0,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,18.326027397260273, 2000-2001 WHL Season
C,18,"Ulmer, Layne",1980-09-14 00:00:00,Undrafted,0,2,+2,0,2,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,20.104109589041094, 2000-2001 WHL Season
D,20,"Dombrowski, Adam",1981-10-07 00:00:00,Undrafted,0,1,+1,0,0,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,19.041095890410958, 2000-2001 WHL Season
C,23,"Twordik, Brent",1981-05-16 00:00:00,Undrafted,1,0,0,1,0,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,19.435616438356163, 2000-2001 WHL Season
LW,24,"Priestlay, Craig",1981-03-02 00:00:00,Undrafted,0,0,-1,0,0,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,19.64109589041096, 2000-2001 WHL Season
D,26,"Batchelor, Jay",1982-03-31 00:00:00,Undrafted,0,0,0,0,2,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,18.561643835616437, 2000-2001 WHL Season
C,27,"Dahl, John",1983-06-10 00:00:00,Undrafted,0,0,+1,0,2,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,17.367123287671234, 2000-2001 WHL Season
RW,28,"Milroy, Duncan",1983-02-08 00:00:00,Undrafted,3,1,+2,3,2,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,17.7013698630137, 2000-2001 WHL Season
RW,32,"Orr, Colton",1982-03-03 00:00:00,Undrafted,0,0,0,0,12,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,18.638356164383563, 2000-2001 WHL Season
LW,33,"Sommerfeld, Matt",1982-04-26 00:00:00,Undrafted,0,0,-1,0,0,0/0,23666,2000-10-17 19:30:00,Swift Current,85,7,11,7,45,18.49041095890411, 2000-2001 WHL Season
D,2,"Scantlebury, Thomas",1980-06-01 00:00:00,Undrafted,0,0,0,0,2,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,20.39178082191781, 2000-2001 WHL Season
D,4,"Cole, Phil",1982-09-06 00:00:00,Undrafted,0,0,-1,0,0,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,18.126027397260273, 2000-2001 WHL Season
D,5,"Ferguson, Simon",1983-04-06 00:00:00,Undrafted,0,0,-2,0,4,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,17.545205479452054, 2000-2001 WHL Season
D,6,"Fetzner, Matt",1984-04-18 00:00:00,Undrafted,0,0,0,0,2,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,16.50958904109589, 2000-2001 WHL Season
D,7,"Jorde, Ryan",1982-03-23 00:00:00,Undrafted,0,0,-1,0,17,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,18.583561643835615, 2000-2001 WHL Season
C,9,"Kopecky, Tomas",1982-02-05 00:00:00,Undrafted,1,1,-1,1,2,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,18.70958904109589, 2000-2001 WHL Season
LW,10,"Atkinson, Derrick",1981-06-07 00:00:00,Undrafted,1,0,-2,1,0,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,19.375342465753423, 2000-2001 WHL Season
C,11,"Robinson, Ryan",1984-05-28 00:00:00,Undrafted,0,0,0,0,0,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,16.4, 2000-2001 WHL Season
C,15,"McCutcheon, Warren",1982-08-06 00:00:00,Undrafted,0,0,-2,0,0,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,18.21095890410959, 2000-2001 WHL Season
LW,16,"Lovdahl, Anders",1981-02-04 00:00:00,Undrafted,0,0,-1,0,2,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,19.71232876712329, 2000-2001 WHL Season
C,17,"Barrett, Nathan",1981-08-03 00:00:00,Undrafted,1,1,-1,1,0,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,19.21917808219178, 2000-2001 WHL Season
D,18,"Jungwirth, Andrew",1982-02-19 00:00:00,Undrafted,0,0,-1,0,5,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,18.671232876712327, 2000-2001 WHL Season
RW,19,"Ruck, Derek",1982-03-30 00:00:00,Undrafted,0,0,-1,0,0,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,18.564383561643837, 2000-2001 WHL Season
LW,22,"Ballman, Brian",1980-04-16 00:00:00,Undrafted,0,1,-1,0,2,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,20.517808219178082, 2000-2001 WHL Season
C,24,"Eckel, Jerry",1982-06-28 00:00:00,Undrafted,0,0,0,0,0,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,18.317808219178083, 2000-2001 WHL Season
D,26,"Forth, Mark",1981-09-28 00:00:00,Undrafted,0,0,0,0,5,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,19.065753424657533, 2000-2001 WHL Season
RW,27,"Patterson, Brian",no birthday,Undrafted,0,0,0,0,0,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,no birthday, 2000-2001 WHL Season
LW,29,"Borders, Scott",1981-08-31 00:00:00,Undrafted,0,1,-1,0,0,0/0,23666,2000-10-17 19:30:00,Lethbridge,85,3,4,3,41,19.14246575342466, 2000-2001 WHL Season
D,2,"Serdachny, Dean",1980-01-17 00:00:00,Undrafted,0,0,+4,0,2,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,20.778082191780822, 2000-2001 WHL Season
D,4,"Cerny, Ales",1982-06-24 00:00:00,Undrafted,0,0,0,0,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,18.34246575342466, 2000-2001 WHL Season
D,6,"Langager, Jay",1980-10-15 00:00:00,Undrafted,2,0,+1,2,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,20.03287671232877, 2000-2001 WHL Season
D,7,"White, Ian",1984-06-04 00:00:00,Undrafted,0,0,+1,0,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,16.394520547945206, 2000-2001 WHL Season
LW,10,"Henkelman, Scott",no birthday,Undrafted,0,2,+1,0,2,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,no birthday, 2000-2001 WHL Season
RW,12,"Hiebert, James",1982-06-05 00:00:00,Undrafted,0,1,+1,0,2,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,18.394520547945206, 2000-2001 WHL Season
C,13,"Smith, Nathan",1982-02-09 00:00:00,Undrafted,0,3,+2,0,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,18.71232876712329, 2000-2001 WHL Season
C,15,"Friesen, Dustin",1983-03-01 00:00:00,Undrafted,0,1,+2,0,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,17.65753424657534, 2000-2001 WHL Season
C,17,"Ondrus, Ben",1982-06-25 00:00:00,Undrafted,0,1,+1,0,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,18.339726027397262, 2000-2001 WHL Season
D,19,"Cutta, Jakub",1981-12-29 00:00:00,Undrafted,0,0,+1,0,6,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,18.827397260273973, 2000-2001 WHL Season
D,20,"Dombrowski, Adam",1981-10-07 00:00:00,Undrafted,0,0,+1,0,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,19.054794520547944, 2000-2001 WHL Season
C,23,"Twordik, Brent",1981-05-16 00:00:00,Undrafted,1,0,0,1,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,19.44931506849315, 2000-2001 WHL Season
LW,24,"Priestlay, Craig",1981-03-02 00:00:00,Undrafted,1,0,+2,1,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,19.654794520547945, 2000-2001 WHL Season
D,25,"Thoring, Clay",no birthday,Undrafted,1,0,+1,1,0,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,no birthday, 2000-2001 WHL Season
C,27,"Dahl, John",1983-06-10 00:00:00,Undrafted,0,0,-1,0,2,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,17.38082191780822, 2000-2001 WHL Season
RW,28,"Milroy, Duncan",1983-02-08 00:00:00,Undrafted,1,2,+3,1,2,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,17.715068493150685, 2000-2001 WHL Season
RW,32,"Orr, Colton",1982-03-03 00:00:00,Undrafted,0,1,+1,0,7,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,18.65205479452055, 2000-2001 WHL Season
LW,33,"Sommerfeld, Matt",1982-04-26 00:00:00,Undrafted,1,0,0,1,5,0/0,23667,2000-10-22 19:00:00,Swift Current,110,7,11,7,28,18.504109589041096, 2000-2001 WHL Season
D,2,"Kinch, Matt",1980-02-17 00:00:00,Undrafted,0,2,-3,0,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,20.693150684931506, 2000-2001 WHL Season
D,3,"Boychuk, Johnny",1984-01-19 00:00:00,Undrafted,0,1,-1,0,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,16.76986301369863, 2000-2001 WHL Season
LW,4,"Egener, Mike",1984-09-26 00:00:00,Undrafted,0,0,-2,0,5,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,16.08219178082192, 2000-2001 WHL Season
D,5,"Ehrman, Dan",1984-09-21 00:00:00,Undrafted,0,0,-1,0,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,16.095890410958905, 2000-2001 WHL Season
D,6,"Sarich, Rod",1981-03-23 00:00:00,Undrafted,0,0,0,0,6,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,19.5972602739726, 2000-2001 WHL Season
C,7,"Gomez, Robin",1981-10-15 00:00:00,Undrafted,0,1,0,0,17,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,19.03287671232877, 2000-2001 WHL Season
RW,8,"Brendl, Pavel",1981-03-23 00:00:00,Undrafted,0,1,-1,0,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,19.5972602739726, 2000-2001 WHL Season
C,9,"Vrbata, David",1983-07-25 00:00:00,Undrafted,1,0,-2,1,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,17.257534246575343, 2000-2001 WHL Season
LW,10,"Krestanovich, Jordan",1981-06-05 00:00:00,Undrafted,1,0,-2,1,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,19.394520547945206, 2000-2001 WHL Season
RW,12,"Segal, Brandon",1983-07-12 00:00:00,Undrafted,1,0,-2,1,4,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,17.293150684931508, 2000-2001 WHL Season
LW,14,"Bubnick, Michael",1982-01-10 00:00:00,Undrafted,0,1,0,0,2,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,18.794520547945204, 2000-2001 WHL Season
RW,18,"Norrie, Shaun",no birthday,Undrafted,0,0,0,0,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,no birthday, 2000-2001 WHL Season
D,19,"Davis, Wade",1982-04-13 00:00:00,Undrafted,0,0,-2,0,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,18.53972602739726, 2000-2001 WHL Season
C,21,"Fussey, Owen",1983-04-02 00:00:00,Undrafted,0,0,-2,0,2,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,17.56986301369863, 2000-2001 WHL Season
RW,24,"Sutter, Shaun",1980-02-25 00:00:00,Undrafted,0,0,-2,0,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,20.671232876712327, 2000-2001 WHL Season
C,27,"Breitkreuz, Adam",1983-05-15 00:00:00,Undrafted,0,0,0,0,2,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,17.45205479452055, 2000-2001 WHL Season
D,29,"Carli, Jared",1982-02-17 00:00:00,Undrafted,0,0,0,0,2,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,18.69041095890411, 2000-2001 WHL Season
D,33,"Bader, Toni",1981-01-25 00:00:00,Undrafted,0,0,0,0,0,0/0,23667,2000-10-22 19:00:00,Calgary,110,3,6,3,40,19.753424657534246, 2000-2001 WHL Season
D,2,"Serdachny, Dean",1980-01-17 00:00:00,Undrafted,0,0,0,0,2,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,20.791780821917808, 2000-2001 WHL Season
D,5,"Seibel, Kevin",1983-03-08 00:00:00,Undrafted,0,0,-1,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,17.65205479452055, 2000-2001 WHL Season
D,6,"Langager, Jay",1980-10-15 00:00:00,Undrafted,0,3,0,0,2,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,20.046575342465754, 2000-2001 WHL Season
D,7,"White, Ian",1984-06-04 00:00:00,Undrafted,0,0,-3,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,16.40821917808219, 2000-2001 WHL Season
LW,10,"Henkelman, Scott",no birthday,Undrafted,0,0,-1,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,no birthday, 2000-2001 WHL Season
RW,12,"Hiebert, James",1982-06-05 00:00:00,Undrafted,0,0,-1,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,18.40821917808219, 2000-2001 WHL Season
C,13,"Smith, Nathan",1982-02-09 00:00:00,Undrafted,1,2,-1,1,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,18.726027397260275, 2000-2001 WHL Season
C,15,"Friesen, Dustin",1983-03-01 00:00:00,Undrafted,0,0,-2,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,17.671232876712327, 2000-2001 WHL Season
C,17,"Ondrus, Ben",1982-06-25 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,18.353424657534248, 2000-2001 WHL Season
C,18,"Ulmer, Layne",1980-09-14 00:00:00,Undrafted,1,2,-1,1,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,20.13150684931507, 2000-2001 WHL Season
D,19,"Cutta, Jakub",1981-12-29 00:00:00,Undrafted,0,0,0,0,2,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,18.84109589041096, 2000-2001 WHL Season
D,20,"Dombrowski, Adam",1981-10-07 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,19.068493150684933, 2000-2001 WHL Season
C,23,"Twordik, Brent",1981-05-16 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,19.46301369863014, 2000-2001 WHL Season
LW,24,"Priestlay, Craig",1981-03-02 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,19.66849315068493, 2000-2001 WHL Season
D,25,"Thoring, Clay",no birthday,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,no birthday, 2000-2001 WHL Season
RW,28,"Milroy, Duncan",1983-02-08 00:00:00,Undrafted,2,0,-1,2,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,17.72876712328767, 2000-2001 WHL Season
RW,32,"Orr, Colton",1982-03-03 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,18.665753424657535, 2000-2001 WHL Season
LW,33,"Sommerfeld, Matt",1982-04-26 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Swift Current,122,4,7,4,6,18.517808219178082, 2000-2001 WHL Season
D,2,"Suderman, Joe",1981-03-24 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,19.60821917808219, 2000-2001 WHL Season
D,3,"Rushmer, Bart",1981-08-10 00:00:00,Undrafted,1,0,+1,1,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,19.22739726027397, 2000-2001 WHL Season
D,4,"McLeod, Gavin",1980-01-01 00:00:00,Undrafted,0,1,0,0,2,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,20.835616438356166, 2000-2001 WHL Season
D,5,"Selthun, David",1982-04-06 00:00:00,Undrafted,0,0,+1,0,2,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,18.572602739726026, 2000-2001 WHL Season
D,7,"Gorges, Josh",1984-08-14 00:00:00,Undrafted,1,0,+1,1,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,16.213698630136985, 2000-2001 WHL Season
C,8,"Mosienko, Tyler",1984-03-21 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,16.613698630136987, 2000-2001 WHL Season
RW,9,"Cuthbert, Ryan",1982-04-10 00:00:00,Undrafted,0,1,+1,0,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,18.561643835616437, 2000-2001 WHL Season
LW,11,"Germyn, Carsen",1982-02-22 00:00:00,Undrafted,0,1,+2,0,4,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,18.69041095890411, 2000-2001 WHL Season
LW,12,"Oravec, Tomas",1982-03-13 00:00:00,Undrafted,0,1,+2,0,2,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,18.638356164383563, 2000-2001 WHL Season
LW,14,"Fadrny, Jan",1980-06-14 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,20.383561643835616, 2000-2001 WHL Season
LW,15,"Leonard, Seth",1983-11-29 00:00:00,Undrafted,1,0,+1,1,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,16.923287671232877, 2000-2001 WHL Season
C,16,"McDade, Rory",1981-08-27 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,19.18082191780822, 2000-2001 WHL Season
C,17,"McLeod, Kiel",1982-12-30 00:00:00,Undrafted,0,0,0,0,2,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,17.838356164383562, 2000-2001 WHL Season
C,18,"Paddock, Cam",1983-03-22 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,17.613698630136987, 2000-2001 WHL Season
LW,19,"Hurd, Paul",1981-01-12 00:00:00,Undrafted,0,0,0,0,2,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,19.802739726027397, 2000-2001 WHL Season
D,21,"Depper, Blaine",1981-02-20 00:00:00,Undrafted,0,0,+1,0,2,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,19.695890410958903, 2000-2001 WHL Season
C,22,"Gelech, Randall",1984-02-02 00:00:00,Undrafted,0,0,0,0,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,16.745205479452054, 2000-2001 WHL Season
LW,24,"Moen, Travis",1982-04-06 00:00:00,Undrafted,0,0,+1,0,0,0/0,23668,2000-10-27 19:30:00,Kelowna,122,3,4,3,16,18.572602739726026, 2000-2001 WHL Season
D,2,"Serdachny, Dean",1980-01-17 00:00:00,Undrafted,0,0,-2,0,0,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,20.797260273972604, 2000-2001 WHL Season
D,4,"Cerny, Ales",1982-06-24 00:00:00,Undrafted,0,0,0,0,0,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,18.361643835616437, 2000-2001 WHL Season
D,6,"Langager, Jay",1980-10-15 00:00:00,Undrafted,0,0,-1,0,2,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,20.052054794520547, 2000-2001 WHL Season
D,7,"White, Ian",1984-06-04 00:00:00,Undrafted,0,0,0,0,0,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,16.413698630136988, 2000-2001 WHL Season
LW,10,"Henkelman, Scott",no birthday,Undrafted,0,0,-3,0,2,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,no birthday, 2000-2001 WHL Season
RW,12,"Hiebert, James",1982-06-05 00:00:00,Undrafted,1,0,+1,1,0,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,18.413698630136988, 2000-2001 WHL Season
C,13,"Smith, Nathan",1982-02-09 00:00:00,Undrafted,0,1,0,0,0,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,18.731506849315068, 2000-2001 WHL Season
C,15,"Friesen, Dustin",1983-03-01 00:00:00,Undrafted,0,0,-1,0,2,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,17.676712328767124, 2000-2001 WHL Season
C,17,"Ondrus, Ben",1982-06-25 00:00:00,Undrafted,1,0,-2,1,2,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,18.35890410958904, 2000-2001 WHL Season
C,18,"Ulmer, Layne",1980-09-14 00:00:00,Undrafted,0,1,-3,0,2,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,20.136986301369863, 2000-2001 WHL Season
D,19,"Cutta, Jakub",1981-12-29 00:00:00,Undrafted,0,0,-2,0,2,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,18.846575342465755, 2000-2001 WHL Season
D,20,"Dombrowski, Adam",1981-10-07 00:00:00,Undrafted,0,0,-1,0,0,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,19.073972602739726, 2000-2001 WHL Season
C,23,"Twordik, Brent",1981-05-16 00:00:00,Undrafted,0,1,-1,0,2,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,19.46849315068493, 2000-2001 WHL Season
LW,24,"Priestlay, Craig",1981-03-02 00:00:00,Undrafted,0,0,-1,0,0,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,19.673972602739727, 2000-2001 WHL Season
D,25,"Thoring, Clay",no birthday,Undrafted,0,1,+1,0,2,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,no birthday, 2000-2001 WHL Season
RW,28,"Milroy, Duncan",1983-02-08 00:00:00,Undrafted,1,0,-2,1,0,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,17.734246575342464, 2000-2001 WHL Season
RW,32,"Orr, Colton",1982-03-03 00:00:00,Undrafted,0,1,+1,0,5,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,18.671232876712327, 2000-2001 WHL Season
LW,33,"Sommerfeld, Matt",1982-04-26 00:00:00,Undrafted,0,0,0,0,5,0/0,23669,2000-10-29 14:30:00,Swift Current,131,3,5,3,26,18.523287671232875, 2000-2001 WHL Season
D,2,"Jackman, Barret",1981-04-05 00:00:00,Undrafted,0,1,+4,0,0,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,19.58082191780822, 2000-2001 WHL Season
D,3,"Findlay, Tyler",1983-08-09 00:00:00,Undrafted,0,0,-1,0,2,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,17.235616438356164, 2000-2001 WHL Season
D,4,"Novak, Filip",1982-05-07 00:00:00,Undrafted,0,2,+4,0,2,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,18.493150684931507, 2000-2001 WHL Season
D,6,"Balan, Scott",1982-05-29 00:00:00,Undrafted,0,0,0,0,0,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,18.432876712328767, 2000-2001 WHL Season
RW,7,"Munro, Mike",1981-01-12 00:00:00,Undrafted,0,0,0,0,4,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,19.80821917808219, 2000-2001 WHL Season
C,10,"Murray, Garth",1982-09-17 00:00:00,Undrafted,1,0,+1,1,2,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,18.12876712328767, 2000-2001 WHL Season
C,11,"Lysak, Brett",1980-12-12 00:00:00,Undrafted,1,0,+1,1,0,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,19.893150684931506, 2000-2001 WHL Season
C,15,"Jacobsen, Grant",1983-03-04 00:00:00,Undrafted,0,1,+2,0,0,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,17.66849315068493, 2000-2001 WHL Season
RW,18,"Mosovsky, Karel",1981-08-22 00:00:00,Undrafted,1,0,+3,1,0,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,19.2, 2000-2001 WHL Season
C,19,"Korol, Kevin",1981-02-04 00:00:00,Undrafted,0,2,+1,0,0,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,19.745205479452054, 2000-2001 WHL Season
RW,20,"Bastien, Joey",1980-02-12 00:00:00,Undrafted,1,0,0,1,0,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,20.726027397260275, 2000-2001 WHL Season
C,21,"Hubbauer, Matt",1982-12-17 00:00:00,Undrafted,1,0,+1,1,2,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,17.87945205479452, 2000-2001 WHL Season
D,25,"Boyko, Landon",1980-02-20 00:00:00,Undrafted,0,0,-1,0,2,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,20.704109589041096, 2000-2001 WHL Season
LW,26,"Annesley, Ryan",1982-12-04 00:00:00,Undrafted,0,0,0,0,0,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,17.915068493150685, 2000-2001 WHL Season
LW,28,"Kaczowka, David",1981-07-05 00:00:00,Undrafted,0,1,+1,0,12,0/0,23669,2000-10-29 14:30:00,Regina,131,5,7,5,26,19.33150684931507, 2000-2001 WHL Season
