Player Name,Position,Team,Season,Games Played,Points Per Team Points %,Player Age,Draft Eligibility,Vollman Modifier,Adjusted Point %,League Adjusted Point %,League
"Kirichenko, Clayton",D,Tigers,2016-17 Regular Season,72,0.1810344827586207,21.060670811597863,False,0.3472562676573836,0.06286535880004358,0.061093543812165044,WHL
"Kirkland, Justin",LW,Kelowna, 2013-14 Regular Season,65,0.16967509025270758,17.62339764299968,False,0.8992823385342512,0.15258581195346502,0.14828529043068675,WHL
"Kirkland, Justin",LW,Rockets, 2015-16 Regular Season,69,0.2576923076923077,19.636848628849247,False,0.575922110206811,0.14841069763021672,0.1442278487060721,WHL
"Kirkland, Justin",LW,Kelowna, 2014-15 Regular Season,43,0.22105263157894736,18.26279629074114,False,0.7965949157069732,0.17608940241943616,0.17112644907965316,WHL
"Kirsch, Justin",LW,Moose Jaw, 2011-12 Regular Season,45,0.2951807228915663,19.938742171786217,False,0.5274380072111335,0.15568953224906956,0.1513015345988516,WHL
"Kirsch, Justin",LW,Calgary, 2009-10 Regular Season,31,0.0761904761904762,17.913884410984203,False,0.8526301635959372,0.06496229817873808,0.06313138246049291,WHL
"Kirsch, Justin",LW,Calgary, 2010-11 Regular Season,65,0.267515923566879,18.945449039176225,False,0.6869608843082986,0.1837729754200544,0.17859346609359114,WHL
"Kirsch, Justin",LW,Moose Jaw, 2012-13 Regular Season,62,0.2564102564102564,20.937477340596136,False,0.3670411391002606,0.0941131125898104,0.09146060210350405,WHL
"Kitt, Brett",LW,Brandon, 2013-14 Regular Season,33,0.07692307692307693,18.182285630822893,False,0.8095249276898437,0.062271148283834135,0.06051608069259297,WHL
"Kitt, Brett",LW,Lethbridge, 2014-15 Regular Season,20,0.04166666666666666,18.897800821800754,False,0.6946131880187991,0.028942216167449956,0.028126500591070032,WHL
"Kivisto, Tommi",D,Red Deer, 2008-09 Regular Season,65,0.14666666666666667,17.777938601746108,False,0.8744630605595751,0.12825458221540434,0.12463981892810412,WHL
"Kizuik, Tyler",D,Lethbridge, 2010-11 Regular Season,24,0.08333333333333333,18.87330683257482,False,0.6985469226884842,0.05821224355737368,0.05657157328074242,WHL
"Kizuik, Tyler",D,Saskatoon, 2010-11 Regular Season,12,0.0,18.563900631421234,False,0.74823755859375,0.0,0.0,WHL
"Kizuik, Tyler",D,Saskatoon, 2009-10 Regular Season,42,0.04444444444444445,17.85536987192129,False,0.862027598569441,0.038312337714197384,0.037232531991643676,WHL
"Kizuik, Tyler",D,Lethbridge, 2011-12 Regular Season,47,0.0547945205479452,19.8801935515898,False,0.5368409156146781,0.029415940581626193,0.028586873422861585,WHL
"Kjemhus, Kjell",LW,Cougars,2017-18 Regular Season,25,0.05797101449275361,16.95311173135287,False,1.006930255944729,0.05837276846056399,0.0567275739048253,WHL
"Klassen, Sam",D,Saskatoon, 2008-09 Regular Season,72,0.0711743772241993,20.205873593526505,False,0.4845367008796435,0.034486597927376766,0.033514617933068286,WHL
"Klassen, Sam",D,Saskatoon, 2007-08 Regular Season,70,0.13953488372093026,19.2087417725335,False,0.6446760713311201,0.089954800650854,0.08741948920004751,WHL
"Klassen, Sam",D,Saskatoon, 2009-10 Regular Season,59,0.11386138613861388,21.195940934320763,False,0.3255318859480858,0.03706551176636621,0.036020846937681726,WHL
"Klatt, Branden",LW,Oil Kings, 2015-16 Regular Season,43,0.07766990291262135,17.418825979013562,True,0.9321365477704222,0.07239895516663473,0.07035844261219273,WHL
"Klatt, Branden",LW,Warriors,2017-18 Regular Season,69,0.04807692307692308,19.414611368358642,True,0.6116134142416021,0.029404491069307793,0.02857574660682484,WHL
"Klatt, Branden",LW,Oil Kings,2016-17 Regular Season,41,0.07377049180327869,18.22694875940524,True,0.8023520292395188,0.05918990379635794,0.057521678868046495,WHL
"Klatt, Branden",LW,Warriors,2016-17 Regular Season,30,0.1326530612244898,18.417206107973033,True,0.7717966990595309,0.10238119477320308,0.09949565432869444,WHL
"Klimchuk, Morgan",LW,Regina, 2014-15 Regular Season,26,0.27184466019417475,19.754312574128583,False,0.5570574005949496,0.15143307977338435,0.14716504717920942,WHL
"Klimchuk, Morgan",C,Regina, 2011-12 Regular Season,52,0.15286624203821655,17.05013005702777,False,0.9913491128413403,0.15154381342797557,0.14727265988527488,WHL
"Klimchuk, Morgan",LW,Brandon, 2014-15 Regular Season,30,0.3013698630136986,19.957676191178898,False,0.5243972036966693,0.15803751344283185,0.1535833396289878,WHL
"Klimchuk, Morgan",LW,Regina, 2013-14 Regular Season,55,0.3809523809523809,19.04461421840326,False,0.6710349565244362,0.2556323643902614,0.24842754979508597,WHL
"Klimchuk, Morgan",LW,Regina, 2012-13 Regular Season,72,0.3979057591623037,18.047070851653253,False,0.8312404212244879,0.330755350853723,0.3214332488384038,WHL
"Klotz, Garrett",LW,Saskatoon, 2007-08 Regular Season,51,0.030075187969924814,19.30463160704645,False,0.6292761639083406,0.018925598914536563,0.01839219450149549,WHL
"Knackstedt, Jordan",RW,Moose Jaw, 2007-08 Regular Season,71,0.3783783783783784,19.46974672549232,False,0.6027586758859336,0.22807085033521812,0.2216428372190047,WHL
"Kneen, Nolan",D,Blazers, 2015-16 Regular Season,52,0.0457516339869281,16.991184380476383,True,1.0008157884954931,0.04578895764358465,0.0444984287580296,WHL
"Kneen, Nolan",D,Blazers,2016-17 Regular Season,69,0.03862660944206009,17.99490994254964,True,0.8396174632265279,0.03243157583278434,0.03151751516029508,WHL
"Kneen, Nolan",D,Blazers,2017-18 Regular Season,68,0.18974358974358974,18.9950787341065,True,0.6789903553024965,0.12883406741637113,0.12520297175486791,WHL
"Knowler, Jesse",LW,Prince Albert, 2011-12 Regular Season,45,0.03968253968253968,18.005698020792323,False,0.8378848978607532,0.03324940070876004,0.03231229022950323,WHL
"Knutsen, Jonas",C,Prince Albert, 2011-12 Regular Season,37,0.08411214953271028,18.86647302847119,False,0.6996444316275268,0.05884859705278262,0.057189991609912345,WHL
"Knutsen, Jonas",C,Prince Albert, 2012-13 Regular Season,58,0.109375,19.959773905248102,False,0.5240603108171551,0.05731909649562634,0.05570359892747222,WHL
"Knyzhov, Nikolai",D,Pats, 2015-16 Regular Season,19,0.017543859649122806,17.781662530768408,True,0.8738649975585937,0.015330964869449012,0.014898872635302561,WHL
"Koch, Davis",C,Giants,2017-18 Regular Season,28,0.2676056338028169,19.768399387679686,True,0.5547950583386427,0.14846628321738325,0.1442818676533859,WHL
"Koch, Davis",C,Oil Kings,2017-18 Regular Season,40,0.3611111111111111,19.576570506575194,True,0.5856027766440239,0.2114676693436753,0.20550760495930395,WHL
"Koch, Davis",RW,Oil Kings,2016-17 Regular Season,72,0.3645833333333333,18.7728092058902,True,0.714686841534034,0.26056291097594986,0.2532191324663754,WHL
"Koch, Davis",C,Oil Kings, 2014-15 Regular Season,42,0.1791044776119403,16.66087170897653,True,1.0538640035383695,0.18875176182776765,0.18343192898216737,WHL
"Koch, Davis",RW,Oil Kings, 2015-16 Regular Season,58,0.14465408805031446,17.772733467840126,True,0.8752990050648757,0.12661557934900716,0.12304701018036449,WHL
"Kochan, Jordan",C,Prince Albert, 2008-09 Regular Season,67,0.04265402843601896,17.846625347150358,False,0.8634319692476526,0.036828851768857224,0.03579085703223332,WHL
"Kochan, Jordan",C,Prince Albert, 2009-10 Regular Season,48,0.06329113924050632,18.81818642693589,False,0.7073992598340966,0.04477210505279092,0.04351023542720386,WHL
"Koep, Andrew",LW,Oil Kings, 2015-16 Regular Season,71,0.11398963730569947,19.043966306934532,False,0.6711390111063142,0.07650289245771456,0.07434671337817124,WHL
"Koep, Andrew",C,Oil Kings, 2014-15 Regular Season,45,0.23741007194244604,17.873373645646325,False,0.8591361925092005,0.20396758527196845,0.19821890537059778,WHL
"Kohler, Gilian",LW,ICE,2017-18 Regular Season,54,0.10062893081761007,17.8000592343465,True,0.8709104869639526,0.08763879114102668,0.08516875475489664,WHL
"Kohlhauser, Jake",D,Royals, 2013-14 Regular Season,38,0.02479338842975207,18.04043117322328,False,0.8323067535803417,0.020635704634223352,0.020054102119670836,WHL
"Kohlhauser, Jake",D,Oil Kings, 2014-15 Regular Season,22,0.02985074626865672,18.933894263228325,False,0.6888165813255314,0.020561688994791983,0.01998217255787881,WHL
"Kolesar, Keegan",RW,Seattle, 2013-14 Regular Season,59,0.041237113402061855,16.944239038473803,False,1.0083552104211075,0.04158165816169516,0.04040970899035467,WHL
"Kolesar, Keegan",RW,Seattle, 2014-15 Regular Season,58,0.1949685534591195,17.883017509641725,False,0.857587387951539,0.1672025724936963,0.16249008807284904,WHL
"Kolesar, Keegan",RW,Thunderbirds,2016-17 Regular Season,54,0.3015075376884422,19.953485131726225,False,0.5250702878447684,0.1583126496014377,0.15385072127256613,WHL
"Kolesar, Keegan",RW,Thunderbirds, 2015-16 Regular Season,64,0.3096446700507614,18.957123022896678,False,0.6850860425227938,0.2121332415933524,0.20615441853313787,WHL
"Kolle, Ty",C,Winterhawks,2017-18 Regular Season,60,0.06306306306306306,17.940343713372265,True,0.8483807996324146,0.05350149186871083,0.051993590745162674,WHL
"Kolle, Ty",C,Winterhawks,2016-17 Regular Season,13,0.05084745762711865,16.621195419520546,True,1.0602360156250006,0.05391030587923732,0.0523908826264127,WHL
"Konan, Matthew",D,Medicine Hat, 2011-12 Regular Season,63,0.2237442922374429,20.545593647825555,False,0.4299776601592158,0.09620504725023549,0.09349357708795254,WHL
"Konan, Matthew",D,Medicine Hat, 2009-10 Regular Season,61,0.0851063829787234,18.531235459017612,False,0.7534835852817716,0.06412626257717205,0.062318909921916237,WHL
"Konan, Matthew",D,Medicine Hat, 2010-11 Regular Season,60,0.08056872037914692,19.55020221714961,False,0.5898375239257727,0.04752245453430396,0.046183068283881454,WHL
"Konan, Matthew",D,Medicine Hat, 2007-08 Regular Season,42,0.030075187969924814,16.537041703659092,False,1.0737511023923498,0.03229326623736391,0.031383103721487615,WHL
"Konan, Matthew",D,Medicine Hat, 2008-09 Regular Season,61,0.05687203791469194,17.531274759321153,False,0.9140772736530227,0.051985437364152946,0.05052026514798541,WHL
"Kope, David",RW,Oil Kings,2017-18 Regular Season,63,0.14534883720930233,17.44104522565845,False,0.9285681367592531,0.13496629894756587,0.13116237074452464,WHL
"Kopeck, Presten",C,Rebels, 2015-16 Regular Season,37,0.13740458015267176,20.934323017016307,False,0.36754772346718134,0.050502740629078356,0.049079357155516104,WHL
"Kopeck, Presten",C,Portland, 2013-14 Regular Season,21,0.09090909090909093,18.809514651886406,False,0.7087919469070432,0.06443563153700393,0.06261955953980405,WHL
"Kopeck, Presten",C,Red Deer, 2014-15 Regular Season,61,0.2,20.01251375636223,False,0.5155902907282259,0.10311805814564519,0.10021174973619953,WHL
"Kopeck, Presten",C,Red Deer, 2013-14 Regular Season,26,0.2289156626506024,19.14261501774396,False,0.6552960281503202,0.15000752451633834,0.14577967017324944,WHL
"Kopeck, Presten",C,Portland, 2012-13 Regular Season,51,0.06465517241379311,18.140795079410537,False,0.8161883102466678,0.052770795921120765,0.05128348893806961,WHL
"Kopeck, Presten",C,Chiefs, 2015-16 Regular Season,31,0.2087912087912088,21.155015068603298,False,0.33210457998231036,0.06934051669960327,0.06738620403678404,WHL
"Koper, Josh",RW,Oil Kings, 2009-10 Regular Season,11,0.10344827586206896,19.41844766695205,False,0.6109973046875008,0.06320661772629318,0.061425184600670465,WHL
"Koper, Josh",RW,Medicine Hat, 2008-09 Regular Season,46,0.0472972972972973,18.729562218103727,False,0.7216323077725417,0.034131257800052654,0.033169292812027525,WHL
"Koper, Levko",LW,Spokane, 2008-09 Regular Season,71,0.251063829787234,18.454554702987192,False,0.7657985147002573,0.19226430794602203,0.18684547651078937,WHL
"Koper, Levko",LW,Spokane, 2007-08 Regular Season,68,0.11304347826086955,17.453997889632802,False,0.9264879389249723,0.10473341918282295,0.10178158298269674,WHL
"Koper, Levko",LW,Spokane, 2009-10 Regular Season,64,0.24285714285714285,19.44816598375592,False,0.6062245430087994,0.14722596044499411,0.14307650248753676,WHL
"Koper, Levko",LW,Spokane, 2010-11 Regular Season,71,0.2682119205298013,20.42960352238906,False,0.4486056743043174,0.12032138946572751,0.1169302175184579,WHL
"Korczak, Kaedan",D,Rockets,2017-18 Regular Season,67,0.06177606177606178,17.135041710215553,False,0.9777123013393823,0.060399215526757206,0.058696907015852146,WHL
"Koren, Gal",C,Kelowna, 2010-11 Regular Season,36,0.02803738317757009,19.16751580999164,False,0.6512969609153427,0.018260662455570353,0.017745998799067877,WHL
"Kornelsen, Joe",C,Kamloops, 2012-13 Regular Season,41,0.061538461538461535,20.10860784981781,False,0.5001575793192603,0.030778927958108323,0.0299114459790351,WHL
"Kornelsen, Joe",C,Calgary, 2012-13 Regular Season,15,0.06666666666666668,19.839902444081766,False,0.5433116674804688,0.03622077783203126,0.035199921222598095,WHL
"Kornelsen, Joe",C,Kamloops, 2013-14 Regular Season,58,0.1258741258741259,21.18709032481994,False,0.3269532938339177,0.04115496006301062,0.03999503707112698,WHL
"Kornelsen, Joe",C,Moose Jaw, 2010-11 Regular Season,60,0.12562814070351758,18.195398299750547,False,0.8074190330600621,0.1014345518919676,0.09857569189718766,WHL
"Kornelsen, Joe",C,Moose Jaw, 2009-10 Regular Season,38,0.037037037037037035,17.175208568289875,False,0.971261503932646,0.0359726482938017,0.034958785037196904,WHL
"Kornelsen, Joe",C,Calgary, 2011-12 Regular Season,48,0.10526315789473684,19.191163985405712,False,0.6474990639438429,0.06815779620461504,0.0662368176695172,WHL
"Kosterman, Peter",D,Prince George, 2013-14 Regular Season,42,0.06194690265486725,21.10066910092759,False,0.3408325423910292,0.021113520325108003,0.020518450918475133,WHL
"Kosterman, Peter",D,Calgary, 2009-10 Regular Season,34,0.00746268656716418,17.09787320036103,False,0.9836815640220191,0.007340907194194174,0.007134008997165358,WHL
"Kosterman, Peter",D,Calgary, 2011-12 Regular Season,62,0.0423728813559322,19.11578336448099,False,0.6596051916643533,0.02794937252815056,0.027161639536683987,WHL
"Kosterman, Peter",D,Calgary, 2012-13 Regular Season,52,0.04972375690607735,20.11144801380025,False,0.49970144898367996,0.02484703337487912,0.02414673758434752,WHL
"Kosterman, Peter",D,Calgary, 2010-11 Regular Season,67,0.04375,18.120908498220523,False,0.8193820951857842,0.035847966664378055,0.03483761746995222,WHL
"Kot, Joel",D,Red Deer, 2007-08 Regular Season,20,0.2272727272727273,17.217267624319415,False,0.9645068195343018,0.21920609534870497,0.2130279289851194,WHL
"Kot, Joel",D,Red Deer, 2008-09 Regular Season,64,0.06944444444444445,18.575198875970095,False,0.746423060519203,0.05183493475827799,0.05037400434996607,WHL
"Koules, Miles",RW,Portland, 2014-15 Regular Season,60,0.21666666666666667,20.513052537933046,False,0.4352037624079532,0.0942941485217232,0.0916365356676959,WHL
"Koules, Miles",RW,Medicine Hat, 2013-14 Regular Season,67,0.20675105485232068,19.730914623096247,False,0.5608151115307427,0.11594911588610292,0.11268117332950814,WHL
"Koules, Miles",RW,Medicine Hat, 2012-13 Regular Season,68,0.17777777777777778,18.731781466986085,False,0.7212758964020347,0.1282268260270284,0.12461284502796305,WHL
"Kousal, Pavel",LW,Chiefs,2016-17 Regular Season,49,0.060606060606060615,18.344086455504264,True,0.7835397152460155,0.047487255469455494,0.04614886127939577,WHL
"Kowalski, Ryan",RW,Prince George, 2008-09 Regular Season,35,0.01,17.329074799903502,False,0.9465505871354978,0.009465505871354979,0.009198727386497156,WHL
"Kowalski, Ryan",RW,Prince Albert, 2008-09 Regular Season,24,0.027027027027027032,17.526231653069793,False,0.9148871965169914,0.024726680986945717,0.024029777242030936,WHL
"Kowalski, Ryan",RW,Prince George, 2007-08 Regular Season,61,0.03289473684210526,16.532368652178153,False,1.0745015944601888,0.03534544718619042,0.03434926114234781,WHL
"Kozun, Brandon",RW,Calgary, 2008-09 Regular Season,72,0.3302752293577982,19.024667261076267,False,0.6742384378711517,0.22268425470973818,0.21640805892257595,WHL
"Kozun, Brandon",RW,Calgary, 2009-10 Regular Season,59,0.4247787610619469,20.02447176395441,False,0.5136698347089221,0.218196035982551,0.21204633741677584,WHL
"Kozun, Brandon",C,Calgary, 2007-08 Regular Season,69,0.21285140562249,18.028776680316525,False,0.8341784651411661,0.17755605884530848,0.1725517688475149,WHL
"Kozyra, Patrick",D,Prince Albert, 2008-09 Regular Season,25,0.05555555555555555,20.141236556882728,False,0.4949174089646342,0.027495411609146342,0.02672047318014717,WHL
"Kozyra, Patrick",D,Medicine Hat, 2008-09 Regular Season,26,0.0989010989010989,19.82569429115073,False,0.5455934968411933,0.053959796390887244,0.05243897828353585,WHL
"Kozyra, Patrick",D,Medicine Hat, 2007-08 Regular Season,53,0.04678362573099415,19.123642788888755,False,0.6583429681044661,0.030799671022431162,0.02993160441498767,WHL
"Kral, Filip",D,Chiefs,2017-18 Regular Season,54,0.16355140186915887,18.41824084715234,True,0.7716305199473341,0.12620125326241444,0.12264436157695338,WHL
"Kralik, Lukas",RW,Royals, 2011-12 Regular Season,31,0.04166666666666666,18.99189478870073,False,0.679501696934663,0.028312570705610954,0.02751460123436159,WHL
"Kramer, Darren",LW,Spokane, 2010-11 Regular Season,67,0.04844290657439446,19.306315851156185,False,0.6290056743043166,0.030470863115088002,0.029612063722363136,WHL
"Kramer, Darren",LW,Spokane, 2011-12 Regular Season,62,0.13963963963963966,20.335842395390717,False,0.4636637113002511,0.06474583355994498,0.0629210187415156,WHL
"Kraus, Kevin",D,Tri-City, 2007-08 Regular Season,20,0.07246376811594203,18.262636534808433,False,0.7966205725097657,0.05772612844273665,0.05609915897148356,WHL
"Kraus, Tim",C,Regina, 2007-08 Regular Season,62,0.3410404624277457,21.044954267805075,False,0.349780344590505,0.11928925046728207,0.11592716861640141,WHL
"Krebs, Dakota",D,Americans, 2015-16 Regular Season,44,0.0,16.97778580108658,True,1.0029676003454955,0.0,0.0,WHL
"Krebs, Dakota",RD,Americans,2016-17 Regular Season,70,0.015151515151515154,17.989518562268422,True,0.8404833188996914,0.012734595740904417,0.012375680305933688,WHL
"Krebs, Dakota",RD,Hitmen,2017-18 Regular Season,32,0.08333333333333333,18.987238944858976,True,0.6802494254556484,0.05668745212130403,0.05508975699619319,WHL
"Krebs, Dakota",RD,Americans,2017-18 Regular Season,37,0.06106870229007633,18.78849517887403,True,0.7121676742728309,0.04349115568078356,0.042265388693268686,WHL
"Krebs, Peyton",LW,ICE,2017-18 Regular Season,66,0.2639593908629442,17.139861858022034,False,0.9769381856016617,0.2578720083821645,0.25060407102958965,WHL
"Krgovich, Mike",RW,Chilliwack, 2008-09 Regular Season,29,0.14035087719298245,19.13211664544189,False,0.6569820667420325,0.0922080093673028,0.0896091928470777,WHL
"Krgovich, Mike",RW,Red Deer, 2007-08 Regular Season,62,0.059322033898305086,18.131690889217914,False,0.817650443191603,0.04850468730797645,0.047137617532267556,WHL
"Krienke, Eric",LW,Kamloops, 2013-14 Regular Season,47,0.06666666666666668,18.033084626689337,False,0.8334866089536925,0.05556577393024618,0.05399969249936103,WHL
"Krivokrasov, Nikita",RW,Raiders,2017-18 Regular Season,34,0.023809523809523808,17.237186953358115,False,0.9613077752906869,0.022888280364063974,0.02224319062036579,WHL
"Kroeker, Colton",C,ICE,2016-17 Regular Season,29,0.463768115942029,20.16324028425837,False,0.49138361034810574,0.2278880511759331,0.2214651901227378,WHL
"Kroeker, Colton",C,Pats, 2015-16 Regular Season,38,0.1111111111111111,18.967522368803447,False,0.6834159075701667,0.07593510084112963,0.07379492456051182,WHL
"Kroeker, Colton",C,Hurricanes, 2015-16 Regular Season,24,0.12871287128712872,19.160021451401388,False,0.6525005549049374,0.08398521993825928,0.0816181568324844,WHL
"Kroeker, Colton",C,Hurricanes,2016-17 Regular Season,41,0.18493150684931506,19.968190896073846,False,0.5227085420905406,0.09666527833181231,0.09394083688703307,WHL
"Kroeker, Colton",C,ICE,2017-18 Regular Season,67,0.297979797979798,21.154381250290648,False,0.3322063712033221,0.0989907873787677,0.09620080313168063,WHL
"Kroeker, Colton",C,Regina, 2014-15 Regular Season,48,0.030120481927710843,17.938423950497832,False,0.8486891135500483,0.025562925106929164,0.02484245242208318,WHL
"Krupic, Amil",D,Saskatoon, 2014-15 Regular Season,64,0.1488095238095238,19.35583609552393,False,0.621052723058857,0.09241855997899658,0.08981380924099834,WHL
"Krushen, Ryan",D,Regina, 2014-15 Regular Season,20,0.030769230769230767,16.94651393106539,True,1.0079898626708985,0.031015072697566107,0.030140935148610416,WHL
"Kryski, Jake",C,Hitmen,2017-18 Regular Season,71,0.2568807339449541,20.036554013350152,True,0.5117294254559659,0.13145343039235818,0.12774850986660327,WHL
"Kryski, Jake",LW,Hitmen,2016-17 Regular Season,34,0.13274336283185842,19.03686764451439,True,0.6722790562909888,0.0892405826934941,0.08672540096286445,WHL
"Kryski, Jake",LW,Rockets,2016-17 Regular Season,37,0.2377049180327869,18.843992314902607,True,0.7032548342266414,0.16716713272600492,0.1624556471495572,WHL
"Kryski, Jake",C,Kamloops, 2014-15 Regular Season,59,0.12429378531073447,16.8316525593396,True,1.0264365989700606,0.12757969026746516,0.12398394832501021,WHL
"Kryski, Jake",LW,Blazers, 2015-16 Regular Season,67,0.1780821917808219,18.037390055597488,True,0.8327951570710437,0.1483059868756653,0.14412608914893443,WHL
"Kryski, Max",LW,Cougars,2017-18 Regular Season,62,0.05555555555555555,17.874849380332893,True,0.8588991895185374,0.047716621639918744,0.0463717629290753,WHL
"Kuczek, Dylan",D,Brandon, 2011-12 Regular Season,30,0.021505376344086027,17.84432406001405,False,0.8638015559617438,0.018576377547564388,0.018052815687940642,WHL
"Kudrna, Andrej",LW,Red Deer, 2009-10 Regular Season,61,0.3072289156626506,18.84954001156619,False,0.70236387414247,0.21578649145340947,0.20970470416965328,WHL
"Kudrna, Andrej",LW,Vancouver, 2008-09 Regular Season,66,0.13058419243986255,17.8505955034842,False,0.8627943621404377,0.11266730502177538,0.1094918579473951,WHL
"Kudrna, Andrej",LW,Red Deer, 2010-11 Regular Season,64,0.3445378151260504,19.862628261164623,False,0.5396619012569617,0.18593393236584393,0.18069351801986286,WHL
"Kuhn, Steven",C,Spokane, 2009-10 Regular Season,68,0.08928571428571429,18.29200160019428,False,0.791904543008799,0.07070576276864277,0.0687129716258874,WHL
"Kuhn, Steven",C,Spokane, 2010-11 Regular Season,71,0.16556291390728478,19.273439138827413,False,0.6342856743043175,0.10501418448746978,0.10205443511887775,WHL
"Kuhn, Steven",C,Spokane, 2008-09 Regular Season,72,0.07531380753138077,17.298390319434432,False,0.9514785146988305,0.07165946972627177,0.06963979903786796,WHL
"Kuhn, Steven",C,Spokane, 2011-12 Regular Season,63,0.17937219730941706,20.302965683061945,False,0.4689437113002519,0.0841154639103591,0.0817447299717718,WHL
"Kulak, Brett",D,Vancouver, 2011-12 Regular Season,59,0.0851063829787234,18.199250266602963,False,0.8068004071835642,0.0686638644411544,0.0667286227362679,WHL
"Kulak, Brett",D,Vancouver, 2013-14 Regular Season,62,0.2821782178217821,20.19549178304992,False,0.48620401964218285,0.1371961837604179,0.13332940785542968,WHL
"Kulak, Brett",D,Vancouver, 2012-13 Regular Season,69,0.22826086956521735,19.19688969690949,False,0.6465795146763358,0.1475888022630766,0.14342911786956958,WHL
"Kulchar, Curtis",D,Kamloops, 2008-09 Regular Season,28,0.034883720930232565,18.981772436977252,False,0.6811273466214534,0.023760256277492564,0.023090590518927496,WHL
"Kulchar, Curtis",D,Regina, 2007-08 Regular Season,50,0.021897810218978103,17.981617624878304,False,0.8417522094445444,0.018432530133822143,0.017913022510243508,WHL
"Kulchar, Curtis",D,Vancouver, 2008-09 Regular Season,22,0.010204081632653059,18.78930302711382,False,0.7120379338455205,0.0072656932025053095,0.007060914857813555,WHL
"Kulchar, Curtis",D,Kamloops, 2009-10 Regular Season,25,0.059701492537313425,19.697961991453823,False,0.5661073041725162,0.033797450995374095,0.032844894112398784,WHL
"Kulchar, Curtis",D,Everett, 2009-10 Regular Season,32,0.05,19.976381722924444,False,0.5213930952983343,0.026069654764916718,0.025334900268593592,WHL
"Kulda, Edgars",RW,Oil Kings, 2014-15 Regular Season,40,0.20491803278688525,20.208957928781523,False,0.48404135663768777,0.09918880258969012,0.09639323742609773,WHL
"Kulda, Edgars",LW,Oil Kings, 2012-13 Regular Season,61,0.06956521739130435,18.345598313957673,False,0.783296910778398,0.05449021988023638,0.05295445216778784,WHL
"Kulda, Edgars",LW,Oil Kings, 2013-14 Regular Season,61,0.23170731707317074,19.3416238262067,False,0.6233352135112042,0.14443132995991317,0.1403606366555742,WHL
"Kulhanek, Colby",LW,Prince George, 2008-09 Regular Season,27,0.13924050632911392,19.291144824966988,False,0.631442141110302,0.08792232344573823,0.08544429590523281,WHL
"Kulhanek, Colby",LW,Chilliwack, 2007-08 Regular Season,37,0.18446601941747573,18.407427864947493,False,0.7733670848894327,0.1426599476980507,0.1386391795305556,WHL
"Kulhanek, Colby",LW,Red Deer, 2007-08 Regular Season,23,0.10638297872340426,18.60018411662481,False,0.7424104308700556,0.07897983307128252,0.07675384319948454,WHL
"Kundratek, Tomas",D,Medicine Hat, 2008-09 Regular Season,51,0.1270718232044199,19.21957574649137,False,0.6429361351134864,0.08169906689287396,0.07939643736876814,WHL
"Kundratek, Tomas",D,Medicine Hat, 2009-10 Regular Season,60,0.13901345291479822,20.218906691894396,False,0.4824435852817599,0.06706614862661237,0.06517593739447924,WHL
"Kupec, Jan",C,Prince George, 2007-08 Regular Season,32,0.05617977528089888,18.090611978881828,False,0.8242477161915787,0.04630605147143701,0.045000948667720725,WHL
"Kurceba, Paul",D,Kootenay, 2007-08 Regular Season,65,0.13106796116504854,21.07920467731431,False,0.34427972882332236,0.04512404212732866,0.04385225340805696,WHL
"Kushniryk, Wil",LW,Rockets,2017-18 Regular Season,51,0.027027027027027032,18.12911645724158,True,0.8180638969670024,0.022109835053162233,0.021486685231472392,WHL
"Kustra, Jake",D,Blades,2017-18 Regular Season,71,0.0782608695652174,18.915438963949775,True,0.6917805023896664,0.05413934366527824,0.05261346514694899,WHL
"Kustra, Jake",D,Blades, 2015-16 Regular Season,51,0.03773584905660377,16.91640914786796,True,1.0128246908524057,0.03821979965480776,0.03714260205099712,WHL
"Kustra, Jake",D,Blades,2016-17 Regular Season,30,0.05,17.802619863025946,True,0.8704992499980331,0.043524962499901655,0.04229824269146999,WHL
"Kuvaev, Alex",RW,Lethbridge, 2010-11 Regular Season,56,0.1568627450980392,17.883465922795978,False,0.8575153727989662,0.1345122153410143,0.13072108515830086,WHL
"Kuvaev, Alex",RW,Vancouver, 2011-12 Regular Season,31,0.10679611650485436,18.880648326702822,False,0.697367878731527,0.0744761812237553,0.0723771235447571,WHL
"Kwiatkowski, Brenden",D,Warriors,2017-18 Regular Season,22,0.0099009900990099,17.427162691665025,True,0.9307976717185973,0.009215818531867299,0.008956077305347488,WHL
"Kytnar, Milan",C,Vancouver, 2009-10 Regular Season,38,0.23972602739726026,20.824192176252932,False,0.3852347364937794,0.09235079299508409,0.08974795222085717,WHL
"Kytnar, Milan",C,Saskatoon, 2008-09 Regular Season,65,0.2519685039370079,19.82779140166752,False,0.5452567008921969,0.13738751518543546,0.13351534674164736,WHL
"Kytnar, Milan",C,Kelowna, 2007-08 Regular Season,61,0.11055276381909547,18.82818389567222,False,0.7057936663550417,0.07802744050156239,0.07582829313033362,WHL
"LaPointe, Jakob",D,Hitmen,2016-17 Regular Season,48,0.04861111111111111,18.8283947590552,True,0.7057598016957352,0.034307768137987124,0.033340828332857037,WHL
"LaPointe, Jakob",D,Hitmen, 2015-16 Regular Season,42,0.027210884353741496,17.837003803715273,True,0.8649771891233273,0.023536794261859246,0.022873426619714383,WHL
